quarter,cited_doi,cited_package,citing_openalex_id,publication_date
2024-Q1,10.1016/j.rse.2021.112497,,https://openalex.org/W4391613761,2024-02-05
2024-Q1,10.1016/j.rse.2021.112497,,https://openalex.org/W4392601938,2024-01-01
2024-Q1,10.1029/2020av000362,,https://openalex.org/W4392661806,2024-03-11
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4391106973,2024-01-22
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4391607824,2024-02-01
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4392112243,2024-02-23
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4393114266,2024-03-01
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4400871174,2024-01-01
2024-Q1,10.1029/2020gl091363,,https://openalex.org/W4404520640,2024-01-01
2024-Q1,10.1029/2020gl091465,,https://openalex.org/W4393316496,2024-03-28
2024-Q1,10.1029/2020ms002108,,https://openalex.org/W4390919098,2024-01-16
2024-Q1,10.1029/2020ms002108,,https://openalex.org/W4391879544,2024-02-16
2024-Q1,10.1029/2020ms002162,,https://openalex.org/W4391914071,2024-02-17
2024-Q1,10.1029/2020ms002162,,https://openalex.org/W4393390829,2024-03-31
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4390685867,2024-01-08
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4391269824,2024-01-27
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4391611164,2024-02-01
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4391914071,2024-02-17
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4392938002,2024-03-19
2024-Q1,10.1029/2020ms002454,,https://openalex.org/W4393114266,2024-03-01
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4390609333,2024-01-04
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4391440208,2024-02-01
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392122301,2024-02-23
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392377872,2024-03-04
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392473561,2024-03-05
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392603096,2024-03-08
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392660160,2024-03-10
2024-Q1,10.1029/2021gl093017,,https://openalex.org/W4392990197,2024-03-20
2024-Q1,10.1029/2021gl094309,,https://openalex.org/W4392017812,2024-02-21
2024-Q1,10.1029/2021gl094309,,https://openalex.org/W4392454149,2024-03-05
2024-Q1,10.1029/2021ms002631,,https://openalex.org/W4390908463,2024-01-16
2024-Q1,10.1029/2021ms002631,,https://openalex.org/W4391276972,2024-01-27
2024-Q1,10.1029/2021ms002631,,https://openalex.org/W4391914071,2024-02-17
2024-Q1,10.1029/2021ms002631,,https://openalex.org/W4392235257,2024-02-27
2024-Q1,10.1029/2021ms002671,,https://openalex.org/W4390820584,2024-01-12
2024-Q1,10.1029/2021ms002671,,https://openalex.org/W4391282198,2024-01-26
2024-Q1,10.1029/2021ms002735,,https://openalex.org/W4391269824,2024-01-27
2024-Q1,10.1029/2021ms002735,,https://openalex.org/W4392938002,2024-03-19
2024-Q1,10.1029/2021ms002964,,https://openalex.org/W4391243967,2024-01-25
2024-Q1,10.1029/2021ms002964,,https://openalex.org/W4392553032,2024-03-01
2024-Q1,10.1029/2022ms003105,,https://openalex.org/W4391276972,2024-01-27
2024-Q1,10.1029/2022ms003105,,https://openalex.org/W4391607824,2024-02-01
2024-Q1,10.1029/2022ms003105,,https://openalex.org/W4393390829,2024-03-31
2024-Q1,10.1029/2023av000910,,https://openalex.org/W4392373834,2024-02-28
2024-Q1,10.1038/nclimate3190,,https://openalex.org/W4390666447,2024-01-08
2024-Q1,10.1038/nclimate3190,,https://openalex.org/W4391505881,2024-02-02
2024-Q1,10.1038/nclimate3190,,https://openalex.org/W4392857274,2024-03-15
2024-Q1,10.1038/nclimate3190,,https://openalex.org/W4393042003,2024-03-21
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4390660438,2024-01-08
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4391276972,2024-01-27
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4391477775,2024-02-01
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4394825027,2024-03-29
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4394825058,2024-03-29
2024-Q1,10.1038/s41558-023-01769-3,,https://openalex.org/W4401957928,2024-01-01
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4390908463,2024-01-16
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4391259013,2024-01-26
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4391914071,2024-02-17
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4392566678,2024-01-01
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4393318123,2024-03-29
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4393342031,2024-03-30
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4395116505,2024-01-01
2024-Q1,10.1038/s41561-019-0310-1,,https://openalex.org/W4408156277,2024-01-01
2024-Q1,10.1038/s41597-022-01346-x,,https://openalex.org/W4391270954,2024-01-18
2024-Q1,10.1038/s41597-022-01346-x,,https://openalex.org/W4405998505,2024-01-01
2024-Q1,10.1073/pnas.1916272117,,https://openalex.org/W4392661806,2024-03-11
2024-Q1,10.1073/pnas.1916272117,,https://openalex.org/W4393114266,2024-03-01
2024-Q1,10.1073/pnas.1916272117,,https://openalex.org/W4399612949,2024-01-01
2024-Q1,10.1073/pnas.2003730117,,https://openalex.org/W4405451505,2024-01-01
2024-Q1,10.1088/1361-6420/ac99fa,,https://openalex.org/W4390608771,2024-01-04
2024-Q1,10.1088/1361-6420/ac99fa,,https://openalex.org/W4391276972,2024-01-27
2024-Q1,10.1088/1361-6420/ac99fa,,https://openalex.org/W4391525079,2024-03-21
2024-Q1,10.1088/1361-6420/ac99fa,,https://openalex.org/W4401865709,2024-01-01
2024-Q1,10.1090/cams/10,,https://openalex.org/W4390730605,2024-01-09
2024-Q1,10.1090/cams/10,,https://openalex.org/W4390966027,2024-01-18
2024-Q1,10.1090/cams/10,,https://openalex.org/W4390984198,2024-01-18
2024-Q1,10.1090/cams/10,,https://openalex.org/W4391224510,2024-01-25
2024-Q1,10.1090/cams/10,,https://openalex.org/W4391848578,2024-02-15
2024-Q1,10.1090/cams/10,,https://openalex.org/W4392963008,2024-03-19
2024-Q1,10.1111/nph.17267,,https://openalex.org/W4392552564,2024-03-01
2024-Q1,10.1137/16m105959x,,https://openalex.org/W4390699974,2024-01-10
2024-Q1,10.1137/19m1251655,,https://openalex.org/W4390699974,2024-01-10
2024-Q1,10.1137/21m1410853,,https://openalex.org/W4390671603,2024-01-08
2024-Q1,10.1137/21m1442942,,https://openalex.org/W3206025158,2024-03-12
2024-Q1,10.1137/21m1442942,,https://openalex.org/W4396713869,2024-01-01
2024-Q1,10.1137/21m1442942,,https://openalex.org/W4398187977,2024-01-01
2024-Q1,10.1175/jas-d-18-0353.1,,https://openalex.org/W4391276321,2024-01-27
2024-Q1,10.1175/jas-d-21-0032.1,,https://openalex.org/W4395689887,2024-01-01
2024-Q1,10.1175/jpo-d-17-0028.1,,https://openalex.org/W4391205870,2024-01-24
2024-Q1,10.1175/jpo-d-17-0028.1,,https://openalex.org/W4403490978,2024-01-01
2024-Q1,10.1175/jpo-d-17-0175.1,,https://openalex.org/W4392652266,2024-03-11
2024-Q1,10.21105/jcon.00068,,https://openalex.org/W4391898970,2024-02-17
2024-Q1,10.21105/jcon.00068,,https://openalex.org/W4393299916,2024-03-28
2024-Q1,10.21105/jcon.00068,,https://openalex.org/W4394852664,2024-01-01
2024-Q1,10.21105/jcon.00068,,https://openalex.org/W4400076752,2024-01-01
2024-Q1,10.21105/joss.02018,Oceananigans,https://openalex.org/W4390880754,2024-01-15
2024-Q1,10.21105/joss.02018,Oceananigans,https://openalex.org/W4391263235,2024-01-10
2024-Q1,10.21105/joss.02018,Oceananigans,https://openalex.org/W4391743982,2024-02-12
2024-Q1,10.21105/joss.02018,Oceananigans,https://openalex.org/W4391743990,2024-02-12
2024-Q1,10.21105/joss.02018,Oceananigans,https://openalex.org/W4391744029,2024-02-12
2024-Q1,10.21105/joss.04869,EnsembleKalmanProcesses,https://openalex.org/W4391276972,2024-01-27
2024-Q1,10.21105/joss.04869,EnsembleKalmanProcesses,https://openalex.org/W4393299916,2024-03-28
2024-Q1,10.4208/jml.220509,,https://openalex.org/W4391221432,2024-01-25
2024-Q1,10.4208/jml.220509,,https://openalex.org/W4392946869,2024-03-19
2024-Q1,10.4208/jml.220509,,https://openalex.org/W4393160360,2024-03-24
2024-Q1,10.48550/arxiv.2010.12559,,https://openalex.org/W4396711696,2024-01-01
2024-Q1,10.5194/bg-18-2727-2021,,https://openalex.org/W4394773430,2024-01-01
2024-Q1,10.5194/bg-18-2727-2021,,https://openalex.org/W7163179621,2024-03-30
2024-Q1,10.5194/bg-19-29-2022,,https://openalex.org/W4392553032,2024-03-01
2024-Q1,10.5194/bg-19-29-2022,,https://openalex.org/W4393183616,2024-03-26
2024-Q1,10.5194/bg-19-4705-2022,,https://openalex.org/W4390609734,2024-01-04
2024-Q1,10.5194/hess-26-1407-2022,,https://openalex.org/W4390788736,2024-01-12
2024-Q1,10.5194/hess-26-1407-2022,,https://openalex.org/W4391324562,2024-01-29
2024-Q1,10.5194/hess-26-1407-2022,,https://openalex.org/W4392967156,2024-03-19
2024-Q1,10.5194/hess-26-1407-2022,,https://openalex.org/W4404717447,2024-01-01
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4394882445,2024-04-17
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4394882457,2024-04-17
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4394882458,2024-04-17
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4394882459,2024-04-17
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4397037150,2024-05-18
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4399041141,2024-05-26
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4399360035,2024-06-05
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4399676953,2024-06-01
2024-Q2,10.1002/2017gl076101,,https://openalex.org/W4400082057,2024-04-01
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4394571031,2024-04-08
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4394686346,2024-04-10
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4396675050,2024-05-06
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4398166212,2024-05-21
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4399478954,2024-06-10
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4399478983,2024-06-10
2024-Q2,10.1002/2017ms001162,,https://openalex.org/W4400121400,2024-06-28
2024-Q2,10.1016/j.jcp.2020.109716,,https://openalex.org/W4394880855,2024-04-01
2024-Q2,10.1016/j.jcp.2020.109716,,https://openalex.org/W4397010872,2024-05-17
2024-Q2,10.1016/j.jcp.2022.111262,,https://openalex.org/W4394842754,2024-04-16
2024-Q2,10.1016/j.jcp.2022.111262,,https://openalex.org/W4394969690,2024-04-19
2024-Q2,10.1016/j.jcp.2022.111262,,https://openalex.org/W4396216307,2024-04-29
2024-Q2,10.1016/j.rse.2021.112497,,https://openalex.org/W4393852490,2024-04-03
2024-Q2,10.1016/j.rse.2021.112497,,https://openalex.org/W4394621919,2024-04-09
2024-Q2,10.1016/j.rse.2021.112497,,https://openalex.org/W4400075164,2024-06-27
2024-Q2,10.1016/j.rse.2021.112497,,https://openalex.org/W4400146089,2024-06-29
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4394750755,2024-04-01
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4396598645,2024-05-02
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4396705724,2024-05-07
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4396970369,2024-05-16
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4398241612,2024-05-23
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4399387138,2024-06-06
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4399459041,2024-06-01
2024-Q2,10.1029/2020gl091363,,https://openalex.org/W4399676953,2024-06-01
2024-Q2,10.1029/2020gl091465,,https://openalex.org/W4399772987,2024-06-18
2024-Q2,10.1029/2020gl091699,,https://openalex.org/W4399422531,2024-06-07
2024-Q2,10.1029/2020ms002108,,https://openalex.org/W4394750755,2024-04-01
2024-Q2,10.1029/2020ms002454,,https://openalex.org/W4394880855,2024-04-01
2024-Q2,10.1029/2020ms002454,,https://openalex.org/W4394882445,2024-04-17
2024-Q2,10.1029/2020ms002454,,https://openalex.org/W4394882457,2024-04-17
2024-Q2,10.1029/2020ms002454,,https://openalex.org/W4394882458,2024-04-17
2024-Q2,10.1029/2020ms002454,,https://openalex.org/W4394882459,2024-04-17
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4396697774,2024-05-07
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4397033954,2024-05-18
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4399303095,2024-06-03
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4399318975,2024-06-04
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4399478983,2024-06-10
2024-Q2,10.1029/2021gl093017,,https://openalex.org/W4400013495,2024-06-24
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4394571031,2024-04-08
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4394686346,2024-04-10
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4396675050,2024-05-06
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4398166212,2024-05-21
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4399478954,2024-06-10
2024-Q2,10.1029/2021ms002631,,https://openalex.org/W4399985572,2024-06-24
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4394882445,2024-04-17
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4394882457,2024-04-17
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4394882458,2024-04-17
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4394882459,2024-04-17
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4395670546,2024-04-25
2024-Q2,10.1029/2021ms002735,,https://openalex.org/W4399763528,2024-06-18
2024-Q2,10.1029/2021ms002964,,https://openalex.org/W4393852490,2024-04-03
2024-Q2,10.1029/2021ms002964,,https://openalex.org/W4396555437,2024-05-01
2024-Q2,10.1029/2022ms003105,,https://openalex.org/W4394842754,2024-04-16
2024-Q2,10.1029/2022ms003105,,https://openalex.org/W4397033885,2024-05-18
2024-Q2,10.1029/2022ms003186,,https://openalex.org/W4400285525,2024-06-28
2024-Q2,10.1029/2022ms003527,,https://openalex.org/W4399587132,2024-06-12
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4393852490,2024-04-03
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4395703984,2024-04-27
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4396625462,2024-05-03
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4396668360,2024-05-06
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4399715953,2024-06-16
2024-Q2,10.1029/2023av000910,,https://openalex.org/W4400146089,2024-06-29
2024-Q2,10.1029/2023ef003757,,https://openalex.org/W4399890068,2024-06-21
2024-Q2,10.1029/2023ef003757,,https://openalex.org/W4400059601,2024-06-26
2024-Q2,10.1029/2023ms003619,,https://openalex.org/W4399928828,2024-06-07
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4394722596,2024-04-11
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4396667720,2024-05-06
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4396736190,2024-05-08
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4396834320,2024-05-11
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399104066,2024-05-28
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399202788,2024-05-31
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399466031,2024-06-07
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399775800,2024-06-18
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399997623,2024-06-25
2024-Q2,10.1038/nclimate3190,,https://openalex.org/W4399997641,2024-06-25
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4395457480,2024-04-25
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4395673648,2024-04-25
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4395683701,2024-04-26
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4396659254,2024-05-06
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4396868688,2024-05-10
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4399246435,2024-05-31
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4399440202,2024-06-07
2024-Q2,10.1038/s41558-023-01769-3,,https://openalex.org/W4399770739,2024-06-18
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4394690552,2024-04-10
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4394691799,2024-04-10
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4399241195,2024-05-31
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4399755735,2024-06-16
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4399800225,2024-06-19
2024-Q2,10.1038/s41561-019-0310-1,,https://openalex.org/W4399963264,2024-06-24
2024-Q2,10.1038/s41597-022-01346-x,,https://openalex.org/W4399872441,2024-06-20
2024-Q2,10.1063/5.0171827,,https://openalex.org/W4399731605,2024-06-17
2024-Q2,10.1073/pnas.1916272117,,https://openalex.org/W4394576930,2024-04-08
2024-Q2,10.1073/pnas.1916272117,,https://openalex.org/W4396610994,2024-05-03
2024-Q2,10.1073/pnas.1916272117,,https://openalex.org/W4399915795,2024-06-22
2024-Q2,10.1088/1361-6420/ac99fa,,https://openalex.org/W4394842754,2024-04-16
2024-Q2,10.1090/cams/10,,https://openalex.org/W4316591823,2024-05-03
2024-Q2,10.1090/cams/10,,https://openalex.org/W4399878042,2024-06-21
2024-Q2,10.1093/imatrm/tnab003,,https://openalex.org/W4399478954,2024-06-10
2024-Q2,10.1111/nph.17267,,https://openalex.org/W4394720351,2024-04-11
2024-Q2,10.1111/nph.17267,,https://openalex.org/W4396955018,2024-05-16
2024-Q2,10.1111/nph.17267,,https://openalex.org/W4398200496,2024-05-22
2024-Q2,10.1137/20m133957x,,https://openalex.org/W4399669913,2024-06-14
2024-Q2,10.1137/21m1442942,,https://openalex.org/W4400126267,2024-06-28
2024-Q2,10.1175/jas-d-18-0353.1,,https://openalex.org/W4399505304,2024-06-10
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4376104137,2024-04-08
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4395106400,2024-04-24
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4398141651,2024-05-20
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4399076632,2024-05-28
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4399076686,2024-05-28
2024-Q2,10.21105/jcon.00068,,https://openalex.org/W4399927654,2024-06-23
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4393991023,2024-04-05
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4395077081,2024-04-24
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4399024444,2024-05-25
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4399141354,2024-05-29
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4399781326,2024-06-18
2024-Q2,10.21105/joss.02018,Oceananigans,https://openalex.org/W4399872441,2024-06-20
2024-Q2,10.4208/jml.220509,,https://openalex.org/W4396668544,2024-05-06
2024-Q2,10.4208/jml.220509,,https://openalex.org/W4401453584,2024-04-21
2024-Q2,10.5194/bg-17-6393-2020,,https://openalex.org/W4400000283,2024-06-25
2024-Q2,10.5194/bg-18-2727-2021,,https://openalex.org/W4394808081,2024-04-15
2024-Q2,10.5194/bg-18-2727-2021,,https://openalex.org/W4399459140,2024-06-01
2024-Q2,10.5194/bg-19-29-2022,,https://openalex.org/W4394610182,2024-04-08
2024-Q2,10.5194/bg-19-4705-2022,,https://openalex.org/W4394610182,2024-04-08
2024-Q2,10.5194/gmd-16-4193-2023,,https://openalex.org/W4400146109,2024-06-29
2024-Q2,10.5194/gmd-2021-154,,https://openalex.org/W4399802413,2024-06-19
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4400773534,2024-07-01
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4400880443,2024-07-22
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4400886734,2024-07-22
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4401032869,2024-07-01
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4401542540,2024-08-13
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4401819987,2024-08-23
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4401906411,2024-08-27
2024-Q3,10.1002/2017gl076101,,https://openalex.org/W4402677041,2024-09-20
2024-Q3,10.1002/2017ms001162,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1016/j.jcp.2020.109716,,https://openalex.org/W4400460500,2024-07-01
2024-Q3,10.1016/j.jcp.2020.109716,,https://openalex.org/W4400693714,2024-07-16
2024-Q3,10.1016/j.jcp.2022.111262,,https://openalex.org/W4400974013,2024-07-25
2024-Q3,10.1016/j.jcp.2024.113157,,https://openalex.org/W4402097643,2024-07-01
2024-Q3,10.1016/j.rse.2021.112497,,https://openalex.org/W4401286145,2024-08-01
2024-Q3,10.1016/j.rse.2021.112497,,https://openalex.org/W4401354755,2024-08-06
2024-Q3,10.1017/jfm.2022.501,,https://openalex.org/W4402990654,2024-09-30
2024-Q3,10.1029/2020av000362,,https://openalex.org/W4401573118,2024-08-14
2024-Q3,10.1029/2020gl091699,,https://openalex.org/W4402587190,2024-09-18
2024-Q3,10.1029/2020gl091699,,https://openalex.org/W4402600703,2024-09-17
2024-Q3,10.1029/2020ms002454,,https://openalex.org/W4400739153,2024-07-17
2024-Q3,10.1029/2020ms002454,,https://openalex.org/W4400886734,2024-07-22
2024-Q3,10.1029/2020ms002454,,https://openalex.org/W4401368527,2024-08-06
2024-Q3,10.1029/2021gl093017,,https://openalex.org/W4400460044,2024-07-09
2024-Q3,10.1029/2021gl093017,,https://openalex.org/W4402357747,2024-09-09
2024-Q3,10.1029/2021gl093017,,https://openalex.org/W4402856023,2024-09-16
2024-Q3,10.1029/2021gl094309,,https://openalex.org/W4400547279,2024-07-01
2024-Q3,10.1029/2021gl094309,,https://openalex.org/W4401078829,2024-07-29
2024-Q3,10.1029/2021gl094309,,https://openalex.org/W4401500360,2024-08-12
2024-Q3,10.1029/2021gl094309,,https://openalex.org/W4401578932,2024-08-14
2024-Q3,10.1029/2021ms002631,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1029/2021ms002631,,https://openalex.org/W4402042279,2024-08-30
2024-Q3,10.1029/2021ms002671,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1029/2021ms002735,,https://openalex.org/W4400886734,2024-07-22
2024-Q3,10.1029/2021ms002735,,https://openalex.org/W4401368527,2024-08-06
2024-Q3,10.1029/2021ms002964,,https://openalex.org/W4401286145,2024-08-01
2024-Q3,10.1029/2022ms003527,,https://openalex.org/W4401675109,2024-08-18
2024-Q3,10.1029/2022ms003527,,https://openalex.org/W4402141601,2024-09-02
2024-Q3,10.1029/2023av000910,,https://openalex.org/W4401911146,2024-08-27
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4401478558,2024-08-10
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4401721569,2024-08-21
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4402269463,2024-09-05
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4402758161,2024-09-24
2024-Q3,10.1038/nclimate3190,,https://openalex.org/W4403428456,2024-09-01
2024-Q3,10.1038/s41558-023-01769-3,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1038/s41558-023-01769-3,,https://openalex.org/W4400587309,2024-07-12
2024-Q3,10.1038/s41558-023-01769-3,,https://openalex.org/W4401178830,2024-07-31
2024-Q3,10.1038/s41558-023-01769-3,,https://openalex.org/W4401898415,2024-08-26
2024-Q3,10.1038/s41558-023-01769-3,,https://openalex.org/W4402623914,2024-09-19
2024-Q3,10.1038/s41561-019-0310-1,,https://openalex.org/W4396821985,2024-07-01
2024-Q3,10.1038/s41561-019-0310-1,,https://openalex.org/W4400286395,2024-07-03
2024-Q3,10.1038/s41561-019-0310-1,,https://openalex.org/W4401691865,2024-08-19
2024-Q3,10.1038/s41561-019-0310-1,,https://openalex.org/W4402042279,2024-08-30
2024-Q3,10.1038/s41561-019-0310-1,,https://openalex.org/W4402195171,2024-09-03
2024-Q3,10.1038/s41597-022-01346-x,,https://openalex.org/W4402354406,2024-09-06
2024-Q3,10.1063/pt.3.4772,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1063/pt.3.4772,,https://openalex.org/W4401032869,2024-07-01
2024-Q3,10.1073/pnas.1916272117,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1073/pnas.1916272117,,https://openalex.org/W4401573118,2024-08-14
2024-Q3,10.1073/pnas.1916272117,,https://openalex.org/W4402990654,2024-09-30
2024-Q3,10.1088/1361-6420/ac99fa,,https://openalex.org/W4402523276,2024-09-13
2024-Q3,10.1090/cams/10,,https://openalex.org/W4400025412,2024-08-13
2024-Q3,10.1090/cams/10,,https://openalex.org/W4401161318,2024-07-31
2024-Q3,10.1090/cams/10,,https://openalex.org/W4401499544,2024-08-12
2024-Q3,10.1093/imatrm/tnab003,,https://openalex.org/W4400302815,2024-07-01
2024-Q3,10.1137/21m1442942,,https://openalex.org/W4401108209,2024-07-30
2024-Q3,10.21105/joss.02018,Oceananigans,https://openalex.org/W4401761660,2024-08-19
2024-Q3,10.21105/joss.02018,Oceananigans,https://openalex.org/W4411271007,2024-09-18
2024-Q3,10.21105/joss.04869,EnsembleKalmanProcesses,https://openalex.org/W4402431077,2024-09-10
2024-Q3,10.4208/jml.220509,,https://openalex.org/W4403001782,2024-09-30
2024-Q3,10.48550/arxiv.2406.18066,,https://openalex.org/W4402964359,2024-09-01
2024-Q3,10.5194/acp-24-7041-2024,,https://openalex.org/W4400880443,2024-07-22
2024-Q3,10.5194/acp-24-7041-2024,,https://openalex.org/W4402751844,2024-09-23
2024-Q3,10.5194/bg-17-6393-2020,,https://openalex.org/W4401052202,2024-07-26
2024-Q3,10.5194/bg-18-2727-2021,,https://openalex.org/W4401932230,2024-08-26
2024-Q3,10.5194/gmd-15-6259-2022,ClimaAtmos,https://openalex.org/W4400302815,2024-07-01
2024-Q4,10.1002/2017gl076101,,https://openalex.org/W4403142393,2024-10-04
2024-Q4,10.1002/2017gl076101,,https://openalex.org/W4404226779,2024-11-11
2024-Q4,10.1002/2017gl076101,,https://openalex.org/W4404702052,2024-11-25
